index,parcels,yield,county,rent($/acres),rent($/hectare)
2966,2966,15.10603654,SD067,151,373.1287962
2967,2967,16.37102356,SD067,151,373.1287962
2968,2968,14.71404648,SD067,151,373.1287962
2969,2969,13.84663979,SD067,151,373.1287962
2970,2970,15.77367777,SD067,151,373.1287962
2971,2971,13.82907467,SD067,151,373.1287962
2972,2972,12.91177576,SD067,151,373.1287962
2973,2973,14.83062906,SD067,151,373.1287962
2974,2974,15.36152135,SD067,151,373.1287962
2975,2975,16.09498057,SD067,151,373.1287962
2976,2976,13.75883099,SD067,151,373.1287962
2977,2977,16.26197138,SD067,151,373.1287962
2978,2978,14.58389894,SD067,151,373.1287962
2979,2979,14.91283324,SD067,151,373.1287962
2980,2980,13.84555693,SD067,151,373.1287962
2981,2981,14.75693883,SD067,151,373.1287962
2982,2982,14.52194621,SD127,196,484.3261195
2983,2983,17.68228126,SD127,196,484.3261195
2984,2984,16.50545841,SD127,196,484.3261195
2985,2985,15.39813101,SD127,196,484.3261195
2986,2986,16.72600946,SD127,196,484.3261195
2987,2987,14.33929958,SD127,196,484.3261195
2988,2988,14.20633692,SD127,196,484.3261195
2989,2989,15.40634145,SD127,196,484.3261195
2990,2990,13.53156742,SD127,196,484.3261195
2991,2991,14.83449015,SD127,196,484.3261195
2992,2992,17.04883302,SD127,196,484.3261195
2993,2993,14.51747584,SD127,196,484.3261195
2994,2994,16.37475222,SD127,196,484.3261195
2995,2995,15.33524466,SD127,196,484.3261195
2996,2996,14.34079046,SD127,196,484.3261195
2997,2997,14.26113576,SD127,196,484.3261195
2998,2998,13.05681975,SD127,196,484.3261195
2999,2999,13.46088054,SD127,196,484.3261195
3000,3000,17.53778745,SD127,196,484.3261195
3001,3001,12.65108207,SD127,196,484.3261195
3002,3002,14.56891439,SD009,141,348.4182799
3003,3003,15.20382339,SD009,141,348.4182799
3004,3004,13.79262206,SD009,141,348.4182799
3005,3005,14.89946327,SD009,141,348.4182799
3006,3006,13.83009398,SD009,141,348.4182799
3007,3007,12.97668668,SD009,141,348.4182799
3008,3008,13.80813001,SD009,141,348.4182799
3009,3009,15.0715361,SD009,141,348.4182799
3010,3010,15.17649636,SD009,141,348.4182799
3011,3011,14.21057363,SD009,141,348.4182799
3012,3012,14.81210952,SD009,141,348.4182799
3013,3013,14.19425712,SD009,141,348.4182799
3014,3014,15.11881997,SD009,141,348.4182799
3015,3015,12.92711828,SD009,141,348.4182799
3016,3016,10.90480969,SD009,141,348.4182799
3017,3017,14.41467382,SD009,141,348.4182799
3018,3018,14.02371129,SD009,141,348.4182799
3019,3019,14.09740771,SD009,141,348.4182799
3020,3020,14.439427,SD009,141,348.4182799
3021,3021,14.02371253,SD009,141,348.4182799
3022,3022,14.31794929,SD009,141,348.4182799
3023,3023,13.00055555,SD009,141,348.4182799
3024,3024,13.86706677,SD009,141,348.4182799
3025,3025,13.09189299,SD009,141,348.4182799
3026,3026,14.08756954,SD009,141,348.4182799
3027,3027,15.58366012,SD027,179,442.3182418
3028,3028,15.34086445,SD027,179,442.3182418
3029,3029,13.70892318,SD027,179,442.3182418
3030,3030,17.3681945,SD027,179,442.3182418
3031,3031,15.23439363,SD027,179,442.3182418
3032,3032,15.98930297,SD027,179,442.3182418
3033,3033,12.84493035,SD027,179,442.3182418
3034,3034,16.55735119,SD027,179,442.3182418
3035,3035,13.93738114,SD027,179,442.3182418
3036,3036,14.24902986,SD027,179,442.3182418
3037,3037,15.73184405,SD027,179,442.3182418
3038,3038,15.24994289,SD027,179,442.3182418
3039,3039,14.22262969,SD027,179,442.3182418
3040,3040,12.55862121,SD027,179,442.3182418
3041,3041,14.74758244,SD135,170,420.0787771
3042,3042,14.31560699,SD135,170,420.0787771
3043,3043,14.85658215,SD135,170,420.0787771
3044,3044,14.67731281,SD135,170,420.0787771
3045,3045,17.1603998,SD135,170,420.0787771
3046,3046,14.88808292,SD135,170,420.0787771
3047,3047,13.75712552,SD135,170,420.0787771
3048,3048,14.46911986,SD135,170,420.0787771
3049,3049,15.33461423,SD135,170,420.0787771
3050,3050,16.35519957,SD135,170,420.0787771
3051,3051,14.07087814,SD135,170,420.0787771
3052,3052,16.91004906,SD135,170,420.0787771
3053,3053,14.72021862,SD135,170,420.0787771
3054,3054,15.64693547,SD135,170,420.0787771
3055,3055,15.71099715,SD135,170,420.0787771
3056,3056,13.99108835,SD135,170,420.0787771
3057,3057,16.42401779,SD135,170,420.0787771
3058,3058,13.90450896,SD135,170,420.0787771
3059,3059,13.68241654,SD135,170,420.0787771
3060,3060,14.92073679,SD135,170,420.0787771
3061,3061,14.81174667,SD135,170,420.0787771
3062,3062,13.36766274,SD135,170,420.0787771
3063,3063,15.88876879,SD135,170,420.0787771
3064,3064,12.5325378,SD135,170,420.0787771
3065,3065,14.62881532,SD083,201,496.6813777
3066,3066,14.58769893,SD083,201,496.6813777
3067,3067,14.50707284,SD083,201,496.6813777
3068,3068,14.6438917,SD083,201,496.6813777
3069,3069,15.30227021,SD083,201,496.6813777
3070,3070,16.01269396,SD083,201,496.6813777
3071,3071,16.09512167,SD083,201,496.6813777
3072,3072,15.23888616,SD083,201,496.6813777
3073,3073,15.25721429,SD083,201,496.6813777
3074,3074,14.56531722,SD083,201,496.6813777
3075,3075,14.41155609,SD083,201,496.6813777
3076,3076,15.11570501,SD083,201,496.6813777
3077,3077,14.77891073,SD083,201,496.6813777
3078,3078,15.71359897,SD083,201,496.6813777
3079,3079,14.63296549,SD087,166,410.1945706
3080,3080,16.63440068,SD087,166,410.1945706
3081,3081,14.4317617,SD087,166,410.1945706
3082,3082,11.82820059,WI075,66.5,164.3249334
3083,3083,10.15147443,WI075,66.5,164.3249334
3084,3084,13.05210423,WI075,66.5,164.3249334
3085,3085,0,WI075,66.5,164.3249334
3086,3086,0,WI075,66.5,164.3249334
3087,3087,13.58237287,WI075,66.5,164.3249334
3088,3088,10.34047402,WI075,66.5,164.3249334
3089,3089,12.25600189,WI075,66.5,164.3249334
3090,3090,12.00804573,WI075,66.5,164.3249334
3091,3091,0,WI075,66.5,164.3249334
3092,3092,0,WI075,66.5,164.3249334
3093,3093,11.04522365,WI075,66.5,164.3249334
3094,3094,0,WI075,66.5,164.3249334
3095,3095,12.91413145,WI075,66.5,164.3249334
3096,3096,12.9585685,WI075,66.5,164.3249334
3097,3097,11.18410341,WI075,66.5,164.3249334
3098,3098,10.28972443,WI075,66.5,164.3249334
3099,3099,11.44621765,WI075,66.5,164.3249334
3100,3100,0,WI075,66.5,164.3249334
3101,3101,12.13831684,WI075,66.5,164.3249334
3102,3102,16.60504661,WI075,66.5,164.3249334
3103,3103,12.8253109,WI075,66.5,164.3249334
3104,3104,11.52618525,WI075,66.5,164.3249334
3105,3105,10.47170636,WI075,66.5,164.3249334
3106,3106,13.03507742,WI075,66.5,164.3249334
3107,3107,14.87837804,WI075,66.5,164.3249334
3108,3108,0,WI075,66.5,164.3249334
3109,3109,12.09339188,WI075,66.5,164.3249334
3110,3110,12.46297578,WI075,66.5,164.3249334
3111,3111,12.54895626,WI075,66.5,164.3249334
3112,3112,15.3975863,WI075,66.5,164.3249334
3113,3113,12.51766622,WI075,66.5,164.3249334
3114,3114,12.23919371,WI075,66.5,164.3249334
3115,3115,13.16667228,WI075,66.5,164.3249334
3116,3116,17.52371961,WI075,66.5,164.3249334
3117,3117,11.18052871,WI075,66.5,164.3249334
3118,3118,13.49036329,WI075,66.5,164.3249334
3119,3119,12.44331497,WI075,66.5,164.3249334
3120,3120,16.23091651,WI075,66.5,164.3249334
3121,3121,0,WI075,66.5,164.3249334
3122,3122,0,WI075,66.5,164.3249334
3123,3123,15.91511195,WI075,66.5,164.3249334
3124,3124,15.06915413,WI075,66.5,164.3249334
3125,3125,15.2095091,WI075,66.5,164.3249334
3126,3126,14.99966043,WI137,53,130.9657364
3127,3127,15.53818338,WI137,53,130.9657364
3128,3128,13.41996805,WI137,53,130.9657364
3129,3129,15.42486377,WI137,53,130.9657364
3130,3130,14.04734695,WI137,53,130.9657364
3131,3131,18.41766865,WI137,53,130.9657364
3132,3132,15.60218837,WI137,53,130.9657364
3133,3133,16.87991535,WI137,53,130.9657364
3134,3134,14.06439778,WI137,53,130.9657364
3135,3135,15.5888958,WI137,53,130.9657364
3136,3136,16.1727266,WI137,53,130.9657364
3137,3137,18.49719906,WI137,53,130.9657364
3138,3138,14.13915153,WI137,53,130.9657364
3139,3139,14.71138458,WI137,53,130.9657364
3140,3140,14.09776601,WI137,53,130.9657364
3141,3141,17.01753471,WI137,53,130.9657364
3142,3142,17.81972805,WI137,53,130.9657364
3143,3143,14.89227267,WI137,53,130.9657364
3144,3144,14.51450867,WI137,53,130.9657364
3145,3145,13.85097509,WI135,79,195.2130788
3146,3146,14.78696708,WI135,79,195.2130788
3147,3147,13.77686926,WI135,79,195.2130788
3148,3148,15.83344639,WI135,79,195.2130788
3149,3149,15.54025534,WI135,79,195.2130788
3150,3150,14.29181014,WI135,79,195.2130788
3151,3151,14.98359634,WI135,79,195.2130788
3152,3152,16.34927044,WI135,79,195.2130788
3153,3153,15.120862,WI135,79,195.2130788
3154,3154,13.32845828,WI135,79,195.2130788
3155,3155,13.84647918,WI135,79,195.2130788
3156,3156,13.04668007,WI135,79,195.2130788
3157,3157,13.35889312,WI135,79,195.2130788
3158,3158,14.51108722,WI135,79,195.2130788
3159,3159,0.154567391,WI135,79,195.2130788
3160,3160,15.3157379,WI135,79,195.2130788
3161,3161,15.7776173,WI135,79,195.2130788
3162,3162,14.65763909,WI135,79,195.2130788
3163,3163,15.03240146,WI135,79,195.2130788
3164,3164,14.4767533,WI135,79,195.2130788
3165,3165,14.94774021,WI135,79,195.2130788
3166,3166,15.16246228,WI135,79,195.2130788
3167,3167,15.5499235,WI135,79,195.2130788
3168,3168,16.10398571,WI135,79,195.2130788
3169,3169,13.93814286,WI135,79,195.2130788
3170,3170,15.04854715,WI135,79,195.2130788
3171,3171,14.85922574,WI135,79,195.2130788
3172,3172,16.89531728,WI135,79,195.2130788
3173,3173,18.85894917,WI600,79,195.2130788
3174,3174,15.21460895,WI600,79,195.2130788
3175,3175,15.64957882,WI600,79,195.2130788
3176,3176,18.12293078,WI600,79,195.2130788
3177,3177,14.10062872,WI600,79,195.2130788
3178,3178,12.99269768,WI600,79,195.2130788
3179,3179,14.31992093,WI600,79,195.2130788
3180,3180,13.85998978,WI600,79,195.2130788
3181,3181,17.32008039,WI600,79,195.2130788
3182,3182,14.83727493,WI600,79,195.2130788
3183,3183,15.38562484,WI600,79,195.2130788
3184,3184,15.61717922,WI600,79,195.2130788
3185,3185,14.61086529,WI600,79,195.2130788
3186,3186,15.9288339,WI600,79,195.2130788
3187,3187,13.64162261,WI600,79,195.2130788
3188,3188,14.27124705,WI600,79,195.2130788
3189,3189,22.25894013,WI600,79,195.2130788
3190,3190,14.12410692,WI600,79,195.2130788
3191,3191,13.06054669,WI600,79,195.2130788
3192,3192,16.08414662,WI600,79,195.2130788
3193,3193,17.44581006,WI600,79,195.2130788
3194,3194,15.76335965,WI600,79,195.2130788
3195,3195,14.35515303,WI600,79,195.2130788
3196,3196,12.79556437,WI069,56,138.3788913
3197,3197,11.91116388,WI069,56,138.3788913
3198,3198,14.0761267,WI069,56,138.3788913
3199,3199,12.81933344,WI069,56,138.3788913
3200,3200,12.70430578,WI069,56,138.3788913
3201,3201,13.14329848,WI069,56,138.3788913
3202,3202,13.67961345,WI069,56,138.3788913
3203,3203,10.33478989,WI069,56,138.3788913
3204,3204,15.80730988,WI602,56,138.3788913
3205,3205,14.277503,WI602,56,138.3788913
3206,3206,17.16197636,WI602,56,138.3788913
3207,3207,14.8666753,WI602,56,138.3788913
3208,3208,15.42170671,WI073,95.5,235.9854307
3209,3209,14.01333167,WI073,95.5,235.9854307
3210,3210,15.20696553,WI073,95.5,235.9854307
3211,3211,14.18978264,WI073,95.5,235.9854307
3212,3212,14.408582,WI073,95.5,235.9854307
3213,3213,17.08411475,WI073,95.5,235.9854307
3214,3214,15.75193959,WI073,95.5,235.9854307
3215,3215,12.17575401,WI073,95.5,235.9854307
3216,3216,14.86516996,WI073,95.5,235.9854307
3217,3217,14.93846609,WI073,95.5,235.9854307
3218,3218,15.03424929,WI073,95.5,235.9854307
3219,3219,13.89974106,WI073,95.5,235.9854307
3220,3220,18.13801699,WI073,95.5,235.9854307
3221,3221,16.72696473,WI073,95.5,235.9854307
3222,3222,15.80090329,WI073,95.5,235.9854307
3223,3223,14.21675019,WI073,95.5,235.9854307
3224,3224,17.63935737,WI073,95.5,235.9854307
3225,3225,14.84465215,WI073,95.5,235.9854307
3226,3226,15.34495452,WI073,95.5,235.9854307
3227,3227,14.29469541,WI073,95.5,235.9854307
3228,3228,15.03231978,WI073,95.5,235.9854307
3229,3229,13.91727704,WI073,95.5,235.9854307
3230,3230,16.35738819,WI073,95.5,235.9854307
3231,3231,15.62141039,WI073,95.5,235.9854307
3232,3232,12.83621631,WI073,95.5,235.9854307
3233,3233,12.57244419,WI073,95.5,235.9854307
3234,3234,19.30834168,WI097,66,163.0894076
3235,3235,14.66642851,WI097,66,163.0894076
3236,3236,18.74288479,WI097,66,163.0894076
3237,3237,16.38062302,WI097,66,163.0894076
3238,3238,13.41903788,WI097,66,163.0894076
3239,3239,15.14986168,WI097,66,163.0894076
3240,3240,13.92443355,WI097,66,163.0894076
3241,3241,17.2277362,WI097,66,163.0894076
3242,3242,13.80153933,WI097,66,163.0894076
3243,3243,15.05920728,WI097,66,163.0894076
3244,3244,13.43195701,WI097,66,163.0894076
3245,3245,13.67905292,WI097,66,163.0894076
3246,3246,14.83792309,WI097,66,163.0894076
3247,3247,14.08605957,WI097,66,163.0894076
3248,3248,15.35678626,WI097,66,163.0894076
3249,3249,16.40502259,WI097,66,163.0894076
3250,3250,15.15960808,WI097,66,163.0894076
3251,3251,23.87587684,WI097,66,163.0894076
3252,3252,14.60895561,WI097,66,163.0894076
3253,3253,13.73369477,WI097,66,163.0894076
3254,3254,17.45994805,WI097,66,163.0894076
3255,3255,15.59898662,WI097,66,163.0894076
3256,3256,15.05861997,WI097,66,163.0894076
3257,3257,14.42469597,WI097,66,163.0894076
3258,3258,15.12045734,WI141,104,256.9893695
3259,3259,16.25919023,WI141,104,256.9893695
3260,3260,14.87956482,WI141,104,256.9893695
3261,3261,14.1697032,WI141,104,256.9893695
3262,3262,13.6458154,WI141,104,256.9893695
3263,3263,14.34272291,WI141,104,256.9893695
3264,3264,13.49436586,WI141,104,256.9893695
3265,3265,13.20407095,WI141,104,256.9893695
3266,3266,12.18549017,WI141,104,256.9893695
3267,3267,12.51234971,WI141,104,256.9893695
3268,3268,14.45040208,WI078,104,256.9893695
3269,3269,13.0717958,WI078,104,256.9893695
3270,3270,12.81274092,WI078,104,256.9893695
3271,3271,15.70699534,WI078,104,256.9893695
3272,3272,17.16844555,WI078,104,256.9893695
3273,3273,13.10503481,WI078,104,256.9893695
3274,3274,12.10060077,WI078,104,256.9893695
3275,3275,0,WI078,104,256.9893695
3276,3276,14.88253116,WI078,104,256.9893695
3277,3277,14.57671736,WI078,104,256.9893695
3278,3278,22.32447741,WI047,133,328.6498668
3279,3279,23.26422771,WI047,133,328.6498668
3280,3280,15.46708963,WI047,133,328.6498668
3281,3281,16.62688902,WI047,133,328.6498668
3282,3282,16.75713439,WI047,133,328.6498668
3283,3283,21.32073769,WI047,133,328.6498668
3284,3284,13.91564284,WI047,133,328.6498668
3285,3285,17.50233043,WI047,133,328.6498668
3286,3286,15.82862859,WI047,133,328.6498668
3287,3287,16.68354086,WI047,133,328.6498668
3288,3288,16.99807036,WI047,133,328.6498668
3289,3289,15.66092296,WI047,133,328.6498668
3290,3290,16.44685178,WI077,75.5,186.5643981
3291,3291,16.0078675,WI077,75.5,186.5643981
3292,3292,16.77406347,WI077,75.5,186.5643981
3293,3293,13.4888979,WI077,75.5,186.5643981
3294,3294,13.11443947,WI077,75.5,186.5643981
3295,3295,14.74504735,WI077,75.5,186.5643981
3296,3296,20.40705713,WI077,75.5,186.5643981
3297,3297,16.02495447,WI077,75.5,186.5643981
3298,3298,15.14937442,WI077,75.5,186.5643981
3299,3299,14.49321368,WI077,75.5,186.5643981
3300,3300,16.39312883,WI077,75.5,186.5643981
3301,3301,15.08020479,WI077,75.5,186.5643981
3302,3302,14.02418859,WI077,75.5,186.5643981
3303,3303,0,WI067,79,195.2130788
3304,3304,0,WI067,79,195.2130788
3305,3305,0,WI067,79,195.2130788
3306,3306,12.14071194,WI067,79,195.2130788
3307,3307,12.84118206,WI067,79,195.2130788
3308,3308,0,WI067,79,195.2130788
3309,3309,13.19594387,WI067,79,195.2130788
3310,3310,11.19535306,WI067,79,195.2130788
3311,3311,12.84959965,WI067,79,195.2130788
3312,3312,0,WI067,79,195.2130788
3313,3313,0,WI067,79,195.2130788
3314,3314,13.55545148,WI067,79,195.2130788
3315,3315,0,WI067,79,195.2130788
3316,3316,12.70667536,WI067,79,195.2130788
3317,3317,11.6530176,WI067,79,195.2130788
3318,3318,0,WI067,79,195.2130788
3319,3319,0,WI067,79,195.2130788
3320,3320,11.93139218,WI067,79,195.2130788
3321,3321,13.15902259,WI067,79,195.2130788
3322,3322,11.76966132,WI067,79,195.2130788
3323,3323,0,WI067,79,195.2130788
3324,3324,12.59355443,WI067,79,195.2130788
3325,3325,13.54728339,WI067,79,195.2130788
3326,3326,0,WI067,79,195.2130788
3327,3327,0,WI037,79,195.2130788
3328,3328,0,WI037,79,195.2130788
3329,3329,7.461196885,WI037,79,195.2130788
3330,3330,0,WI037,79,195.2130788
3331,3331,0,WI037,79,195.2130788
3332,3332,0,WI037,79,195.2130788
3333,3333,0,WI037,79,195.2130788
3334,3334,0,WI037,79,195.2130788
3335,3335,14.31012444,WI089,79,195.2130788
3336,3336,14.58196847,WI089,79,195.2130788
3337,3337,14.8882023,WI089,79,195.2130788
3338,3338,13.36088582,WI089,79,195.2130788
3339,3339,18.34465925,WI089,79,195.2130788
3340,3340,11.82242882,WI089,79,195.2130788
3341,3341,13.2981901,WI089,79,195.2130788
3342,3342,11.74963919,WI089,79,195.2130788
3343,3343,16.37108362,WI027,199,491.7392744
3344,3344,18.33608072,WI027,199,491.7392744
3345,3345,15.0709383,WI027,199,491.7392744
3346,3346,18.30339922,WI027,199,491.7392744
3347,3347,19.76236067,WI027,199,491.7392744
3348,3348,15.89544224,WI027,199,491.7392744
3349,3349,16.355268,WI027,199,491.7392744
3350,3350,18.97872632,WI027,199,491.7392744
3351,3351,16.97047111,WI027,199,491.7392744
3352,3352,16.94779223,WI027,199,491.7392744
3353,3353,21.25500381,WI027,199,491.7392744
3354,3354,14.80115715,WI027,199,491.7392744
3355,3355,16.91678865,WI027,199,491.7392744
3356,3356,14.56919593,WI027,199,491.7392744
3357,3357,25.65116653,WI027,199,491.7392744
3358,3358,13.72423032,WI027,199,491.7392744
3359,3359,15.40049875,WI027,199,491.7392744
3360,3360,15.77963893,WI027,199,491.7392744
3361,3361,15.32478124,WI027,199,491.7392744
3362,3362,15.32191633,WI027,199,491.7392744
3363,3363,15.5296175,WI027,199,491.7392744
3364,3364,18.67380008,WI027,199,491.7392744
3365,3365,14.85862345,WI027,199,491.7392744
3366,3366,15.49686071,WI027,199,491.7392744
3367,3367,13.87686101,WI027,199,491.7392744
3368,3368,16.95449377,WI027,199,491.7392744
3369,3369,19.13575783,WI027,199,491.7392744
3370,3370,14.91798083,WI027,199,491.7392744
3371,3371,16.71957475,WI021,189,467.0287581
3372,3372,14.17194594,WI021,189,467.0287581
3373,3373,17.19002417,WI021,189,467.0287581
3374,3374,16.55088843,WI021,189,467.0287581
3375,3375,15.60165333,WI021,189,467.0287581
3376,3376,19.07317198,WI021,189,467.0287581
3377,3377,18.76246658,WI021,189,467.0287581
3378,3378,18.68951787,WI021,189,467.0287581
3379,3379,15.39666824,WI021,189,467.0287581
3380,3380,15.46903378,WI021,189,467.0287581
3381,3381,17.21278286,WI021,189,467.0287581
3382,3382,20.03992073,WI021,189,467.0287581
3383,3383,14.87475162,WI021,189,467.0287581
3384,3384,18.20784728,WI021,189,467.0287581
3385,3385,15.25203206,WI021,189,467.0287581
3386,3386,18.52508476,WI021,189,467.0287581
3387,3387,14.95325343,WI600,79,195.2130788
3388,3388,15.55690966,WI600,79,195.2130788
3389,3389,17.74968787,WI600,79,195.2130788
3390,3390,14.40136582,WI600,79,195.2130788
3391,3391,16.2983384,WI600,79,195.2130788
3392,3392,14.40299147,WI600,79,195.2130788
3393,3393,16.4434442,WI600,79,195.2130788
3394,3394,12.23692405,WI600,79,195.2130788
3395,3395,16.7268254,WI600,79,195.2130788
3396,3396,16.87769545,WI600,79,195.2130788
3397,3397,14.96969231,WI087,124,306.4104021
3398,3398,10.03352346,WI087,124,306.4104021
3399,3399,15.76589872,WI087,124,306.4104021
3400,3400,15.14776067,WI087,124,306.4104021
3401,3401,17.66633162,WI087,124,306.4104021
3402,3402,15.13342068,WI087,124,306.4104021
3403,3403,16.52321969,WI087,124,306.4104021
3404,3404,14.29667773,WI087,124,306.4104021
3405,3405,17.92600267,WI087,124,306.4104021
3406,3406,15.51927623,WI087,124,306.4104021
3407,3407,18.25279473,WI087,124,306.4104021
3408,3408,16.60843928,WI087,124,306.4104021
3409,3409,16.81834456,WI087,124,306.4104021
3410,3410,16.91554975,WI087,124,306.4104021
3411,3411,16.35190788,WI087,124,306.4104021
3412,3412,9.439826817,WI087,124,306.4104021
3413,3413,15.77500975,WI087,124,306.4104021
3414,3414,16.30598743,WI087,124,306.4104021
3415,3415,14.16132586,WI087,124,306.4104021
3416,3416,14.55682436,WI087,124,306.4104021
3417,3417,14.44460694,WI087,124,306.4104021
3418,3418,16.46534847,WI087,124,306.4104021
3419,3419,13.71055143,WI087,124,306.4104021
3420,3420,16.20817487,WI087,124,306.4104021
3421,3421,13.43801009,WI087,124,306.4104021
3422,3422,15.4350257,WI087,124,306.4104021
3423,3423,13.93902585,WI087,124,306.4104021
3424,3424,15.32754402,WI061,124,306.4104021
3425,3425,14.2139617,WI061,124,306.4104021
3426,3426,15.20775784,WI061,124,306.4104021
3427,3427,16.91042234,WI061,124,306.4104021
3428,3428,13.26934345,WI061,124,306.4104021
3429,3429,0,WI061,124,306.4104021
3430,3430,14.250462,WI061,124,306.4104021
3431,3431,16.27190466,WI061,124,306.4104021
3432,3432,14.18219156,WI061,124,306.4104021
3433,3433,19.78890183,WI061,124,306.4104021
3434,3434,14.63805035,WI061,124,306.4104021
3435,3435,15.89411596,WI061,124,306.4104021
3436,3436,15.42287379,WI061,124,306.4104021
3437,3437,11.53104893,WI061,124,306.4104021
3438,3438,12.34627235,WI061,124,306.4104021
3439,3439,16.93149791,WI029,124,306.4104021
3440,3440,14.51949274,WI029,124,306.4104021
3441,3441,16.09832589,WI029,124,306.4104021
3442,3442,16.1898711,WI029,124,306.4104021
3443,3443,21.43929562,WI029,124,306.4104021
3444,3444,17.6024998,WI029,124,306.4104021
3445,3445,19.65690501,WI029,124,306.4104021
3446,3446,16.67924581,WI029,124,306.4104021
3447,3447,14.06818755,WI029,124,306.4104021
3448,3448,16.06606986,WI029,124,306.4104021
3449,3449,15.3893166,WI029,124,306.4104021
3450,3450,14.4418851,WI029,124,306.4104021
3451,3451,15.10390354,WI029,124,306.4104021
3452,3452,13.37008423,WI029,124,306.4104021
3453,3453,13.26335943,WI029,124,306.4104021
3454,3454,15.10974068,WI029,124,306.4104021
3455,3455,15.83894249,WI029,124,306.4104021
3456,3456,15.86090425,WI029,124,306.4104021
3457,3457,15.07835846,WI029,124,306.4104021
3458,3458,14.5522524,WI029,124,306.4104021
3459,3459,0,WI083,119,294.055144
3460,3460,12.46637531,WI083,119,294.055144
3461,3461,0,WI083,119,294.055144
3462,3462,0,WI083,119,294.055144
3463,3463,12.19284134,WI083,119,294.055144
3464,3464,0,WI083,119,294.055144
3465,3465,0,WI083,119,294.055144
3466,3466,0,WI083,119,294.055144
3467,3467,0,WI083,119,294.055144
3468,3468,0,WI083,119,294.055144
3469,3469,0,WI083,119,294.055144
3470,3470,14.29463804,WI083,119,294.055144
3471,3471,0,WI083,119,294.055144
3472,3472,0,WI083,119,294.055144
3473,3473,0,WI083,119,294.055144
3474,3474,0,WI083,119,294.055144
3475,3475,0,WI083,119,294.055144
3476,3476,0,WI083,119,294.055144
3477,3477,12.89538957,WI083,119,294.055144
3478,3478,13.58388832,WI083,119,294.055144
3479,3479,12.27907981,WI083,119,294.055144
3480,3480,12.43468409,WI083,119,294.055144
3481,3481,0,WI083,119,294.055144
3482,3482,0,WI083,119,294.055144
3483,3483,13.8819681,WI083,119,294.055144
3484,3484,12.55237626,WI083,119,294.055144
3485,3485,0,WI083,119,294.055144
3486,3486,12.75597518,WI083,119,294.055144
3487,3487,0,WI083,119,294.055144
3488,3488,11.87834714,WI083,119,294.055144
3489,3489,12.79647424,WI083,119,294.055144
3490,3490,12.08772426,WI083,119,294.055144
3491,3491,12.03700333,WI083,119,294.055144
3492,3492,11.54049017,WI083,119,294.055144
3493,3493,15.14732497,WI083,119,294.055144
3494,3494,14.55526501,WI115,99,244.6341114
3495,3495,16.77990878,WI115,99,244.6341114
3496,3496,16.22670921,WI115,99,244.6341114
3497,3497,16.39999287,WI115,99,244.6341114
3498,3498,19.1298036,WI115,99,244.6341114
3499,3499,13.2440793,WI115,99,244.6341114
3500,3500,17.43407879,WI115,99,244.6341114
3501,3501,16.08387325,WI115,99,244.6341114
3502,3502,12.76327893,WI115,99,244.6341114
3503,3503,13.82528489,WI115,99,244.6341114
3504,3504,18.63692412,WI115,99,244.6341114
3505,3505,13.81875206,WI115,99,244.6341114
3506,3506,12.51884938,WI115,99,244.6341114
3507,3507,0,WI115,99,244.6341114
3508,3508,0,WI115,99,244.6341114
3509,3509,13.4168521,WI115,99,244.6341114
3510,3510,20.17465776,WI115,99,244.6341114
3511,3511,12.87168552,WI115,99,244.6341114
3512,3512,13.87870723,WI115,99,244.6341114
3513,3513,13.23168543,WI115,99,244.6341114
3514,3514,11.73162357,WI115,99,244.6341114
3515,3515,14.91705612,WI115,99,244.6341114
3516,3516,14.14808398,WI115,99,244.6341114
3517,3517,0,WI115,99,244.6341114
3518,3518,0,WI115,99,244.6341114
3519,3519,13.0282432,WI115,99,244.6341114
3520,3520,13.00582624,WI115,99,244.6341114
3521,3521,14.48072954,WI115,99,244.6341114
3522,3522,11.95034591,WI115,99,244.6341114
3523,3523,13.18913262,WI115,99,244.6341114
3524,3524,12.80373255,WI115,99,244.6341114
3525,3525,15.04196352,WI115,99,244.6341114
3526,3526,19.70181436,WI115,99,244.6341114
3527,3527,15.14372484,WI115,99,244.6341114
3528,3528,16.77339076,WI115,99,244.6341114
3529,3529,12.55487755,WI115,99,244.6341114
3530,3530,14.846331,WI115,99,244.6341114
3531,3531,14.24442648,WI115,99,244.6341114
3532,3532,16.29352035,WI039,173,427.491932
3533,3533,13.90511819,WI039,173,427.491932
3534,3534,15.47519636,WI039,173,427.491932
3535,3535,17.69594219,WI039,173,427.491932
3536,3536,15.98488363,WI039,173,427.491932
3537,3537,18.07320082,WI039,173,427.491932
3538,3538,17.1798199,WI039,173,427.491932
3539,3539,16.15190948,WI039,173,427.491932
3540,3540,15.90201405,WI039,173,427.491932
3541,3541,16.29190454,WI039,173,427.491932
3542,3542,13.95873475,WI039,173,427.491932
3543,3543,17.88539546,WI039,173,427.491932
3544,3544,17.7041049,WI039,173,427.491932
3545,3545,15.50183895,WI039,173,427.491932
3546,3546,13.56436116,WI039,173,427.491932
3547,3547,25.02356267,WI039,173,427.491932
3548,3548,18.21854593,WI039,173,427.491932
3549,3549,14.46093214,WI039,173,427.491932
3550,3550,17.14773828,WI039,173,427.491932
3551,3551,16.29376945,WI039,173,427.491932
